index	nameMatchValidation	taxonID	datasetName	taxonRank	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	verbatimInvasionStage	invasionStage	invasionStageCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	verbatimIntroductionPathway	introductionPathway	introductionMode	verbatimHabitat	habitat	verbatimNativeRange	nativeRange	verbatimPresenceBE	verbatimPresenceFL	verbatimPresenceWA	verbatimPresenceBR	verbatimPresenceBECoast	verbatimPresenceBPNS	verbatimPresenceBEEZ	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_acceptedKey	gbifapi_acceptedScientificName
1170	ok		plants	species	Cyperus difformis L.	Cyperus difformis L.		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AF AS AUS	Europe | Africa | Asia | Oceania			X					present	absent	present	absent				1911		1947							2714796	Cyperus difformis L.	Cyperus difformis	ACCEPTED	SPECIES	EXACT	2714796	Cyperus difformis L.
1171	ok		plants	species	Cyperus eragrostis Lam.	Cyperus eragrostis Lam.		Plantae				Cyperaceae							Inv.	established						Grain, wool,etc	contaminant > seed contaminant | contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	AM	N. America | S. America		X	X					present	present	present	absent				1896		N							2715482	Cyperus eragrostis Lam.	Cyperus eragrostis	ACCEPTED	SPECIES	EXACT	2715482	Cyperus eragrostis Lam.
1172	verify: SYNONYM		plants	variety	Cyperus esculentus L. var. leptostachyus Boeckeler	Cyperus esculentus L. var. leptostachyus Boeckeler		Plantae				Cyperaceae							Nat.	established						Seeds	contaminant > seed contaminant	A		to be determined by experts	NAM  	N. America		X						present	present	absent	absent				1981		N							8087010	Cyperus esculentus var. leptostachyus Boeckeler	Cyperus esculentus leptostachyus	SYNONYM	VARIETY	EXACT	2716226	Cyperus esculentus L.
1173	ok		plants	species	Cyperus exaltatus Retz.	Cyperus exaltatus Retz.		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	Trop.	Africa | N. America | S. America | Asia | Oceania			X					present	absent	present	absent				1911		1947							2715206	Cyperus exaltatus Retz.	Cyperus exaltatus	ACCEPTED	SPECIES	EXACT	2715206	Cyperus exaltatus Retz.
1174	ok		plants	species	Cyperus imbricatus Retz.	Cyperus imbricatus Retz.		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	Trop.	Africa | N. America | S. America | Asia | Oceania			X					present	absent	present	absent				1947		1947							2714233	Cyperus imbricatus Retz.	Cyperus imbricatus	ACCEPTED	SPECIES	EXACT	2714233	Cyperus imbricatus Retz.
1175	ok		plants	species	Cyperus involucratus Rottb.	Cyperus involucratus Rottb.		Plantae				Cyperaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AF	Africa			X					present	absent	present	absent				1953		1954							2714166	Cyperus involucratus Rottb.	Cyperus involucratus	ACCEPTED	SPECIES	EXACT	2714166	Cyperus involucratus Rottb.
1176	ok		plants	subspecies	Cyperus longus L. subsp. badius (Desf.) Bonnier et Layens	Cyperus longus L. subsp. badius (Desf.) Bonnier et Layens		Plantae				Cyperaceae							Cas.	introduced						Wool,etc	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	E AF AS	Europe | Africa | Asia			X					present	absent	present	absent				1816		1947							7421129	Cyperus longus subsp. badius (Desf.) Bonnier & Layens	Cyperus longus badius	ACCEPTED	SUBSPECIES	EXACT	7421129	Cyperus longus subsp. badius (Desf.) Bonnier & Layens
1177	ok		plants	subspecies	Cyperus longus L. subsp. longus	Cyperus longus L. subsp. longus		Plantae				Cyperaceae							Nat.	established						Hort.	escape > horticulture	D/A		to be determined by experts	E AF AS	Europe | Africa | Asia		X	X					present	present	present	absent				1911		N							7070211	Cyperus longus subsp. longus	Cyperus longus longus	ACCEPTED	SUBSPECIES	EXACT	7070211	Cyperus longus subsp. longus
1178	verify: SYNONYM		plants	subspecies	Cyperus longus L. subsp. tenuiflorus (Rottb.) Kük.	Cyperus longus L. subsp. tenuiflorus (Rottb.) Kük.		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	AF	Africa			X					present	absent	present	absent				1947		1947							2716588	Cyperus longus subsp. tenuiflorus (Rottb.) Kük.	Cyperus longus tenuiflorus	SYNONYM	SUBSPECIES	EXACT	7070211	Cyperus longus subsp. longus
1179	ok		plants	species	Cyperus reflexus Vahl	Cyperus reflexus Vahl		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	AM	N. America | S. America			X					present	absent	present	absent				1887		1892							2714722	Cyperus reflexus Vahl	Cyperus reflexus	ACCEPTED	SPECIES	EXACT	2714722	Cyperus reflexus Vahl
1180	ok		plants	species	Cyperus rigens J. Presl et C. Presl	Cyperus rigens J. Presl et C. Presl		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	SAM	S. America			X					present	absent	present	absent				1949		1949							2713519	Cyperus rigens J.Presl & C.Presl	Cyperus rigens	ACCEPTED	SPECIES	EXACT	2713519	Cyperus rigens J.Presl & C.Presl
1181	ok		plants	species	Cyperus rotundus L.	Cyperus rotundus L.		Plantae				Cyperaceae							Cas.	introduced						Food refuse	escape > live food and live bait	A		to be determined by experts	Trop.	Africa | N. America | S. America | Asia | Oceania		X						present	present	absent	absent				1951		2009							2714818	Cyperus rotundus L.	Cyperus rotundus	ACCEPTED	SPECIES	EXACT	2714818	Cyperus rotundus L.
1182	ok		plants	species	Cyperus virens Michaux	Cyperus virens Michaux		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	AM	N. America | S. America			X					present	absent	present	absent				1947		1947							2716420	Cyperus virens Michx.	Cyperus virens	ACCEPTED	SPECIES	EXACT	2716420	Cyperus virens Michx.
1183	verify: SYNONYM		plants	species	Eleocharis austriaca Hayek	Eleocharis austriaca Hayek	Eleocharis palustris (L.) Roem. et Schult. subsp. austriaca (Hayek) Podp.	Plantae				Cyperaceae							Nat.	established						Military troops?	unknown	A		to be determined by experts	E	Europe			X					present	absent	present	absent				2006		N							2717405	Eleocharis austriaca Hayek	Eleocharis austriaca	SYNONYM	SPECIES	EXACT	2717402	Eleocharis mamillata subsp. austriaca (Hayek) Strandh.
1184	ok		plants	species	Eleocharis engelmannii Steud.	Eleocharis engelmannii Steud. 		Plantae				Cyperaceae							Nat.	established						Waterfowl?	unknown	A		to be determined by experts	NAM	N. America		X						present	present	absent	absent				2014		N							2716838	Eleocharis engelmannii Steud.	Eleocharis engelmannii	ACCEPTED	SPECIES	EXACT	2716838	Eleocharis engelmannii Steud.
1185	ok		plants	species	Eleocharis obtusa (Willd.) Schultes	Eleocharis obtusa (Willd.) Schultes		Plantae				Cyperaceae							Nat.	established						Military troops	stowaway > people and their luggage/equipment (in particular tourism) | stowaway > other means of transport	A		to be determined by experts	NAM	N. America		X	X					present	present	present	absent				2006		N							2717467	Eleocharis obtusa (Willd.) Schult.	Eleocharis obtusa	ACCEPTED	SPECIES	EXACT	2717467	Eleocharis obtusa (Willd.) Schult.
1186	ok		plants	species	Fimbristylis dichotoma (L.) Vahl s.l.	Fimbristylis dichotoma (L.) Vahl s.l.		Plantae				Cyperaceae							Cas.	introduced						Wool	contaminant > contaminant on animals (except parasites, species transported by host/vector)	A		to be determined by experts	Trop.	Africa | N. America | S. America | Asia | Oceania			X					present	absent	present	absent				1911		1911							2708808	Fimbristylis dichotoma (L.) Vahl	Fimbristylis dichotoma	ACCEPTED	SPECIES	EXACT	2708808	Fimbristylis dichotoma (L.) Vahl
1187	ok		plants	species	Schoenoplectiella bucharica (Roshev.) Hayasaka	Schoenoplectiella bucharica (Roshev.) Hayasaka	 	Plantae				Cyperaceae							Cas.	introduced						Grain?	unknown	A		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2014		2015							7961815	Schoenoplectiella bucharica (Roshev.) Hayas.	Schoenoplectiella bucharica	ACCEPTED	SPECIES	EXACT	7961815	Schoenoplectiella bucharica (Roshev.) Hayas.
1188	verify: SYNONYM		plants	subspecies	Scirpus atrovirens Willd. subsp. georgianus (R.M. Harper) Verloove et Lambinon	Scirpus atrovirens Willd. subsp. georgianus (R.M. Harper) Verloove et Lambinon 	Scirpus atrovirens Willd. var. georgianus (R.M. Harper) Fernald	Plantae				Cyperaceae							Nat.	established						Military troops?	unknown	A		to be determined by experts	NAM	N. America			X					present	absent	present	absent				2003		N							8390304	Scirpus atrovirens subsp. georgianus (R.M.Harper) Verloove & Lambinon	Scirpus atrovirens georgianus	SYNONYM	SUBSPECIES	EXACT	2720269	Scirpus georgianus R.M.Harper
1189	ok		plants	species	Drosera linearis Goldie	Drosera linearis Goldie		Plantae				Droseraceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	NAM	N. America			X					present	absent	present	absent				2006		2006							3190845	Drosera linearis Goldie	Drosera linearis	ACCEPTED	SPECIES	EXACT	3190845	Drosera linearis Goldie
1190	ok: DOUBTFUL		plants	species	Cyrtomium falcatum (L. f.) C. Presl	Cyrtomium falcatum (L. f.) C. Presl		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				1998?		2015							2650829	Cyrtomium falcatum (L. f.) C.Presl	Cyrtomium falcatum	DOUBTFUL	SPECIES	EXACT	2650829	Cyrtomium falcatum (L. f.) C.Presl
1191	ok		plants	species	Cyrtomium fortunei J. Smith	Cyrtomium fortunei J. Smith		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X	X					present	present	present	absent				2002		2015							2650827	Cyrtomium fortunei J. Sm.	Cyrtomium fortunei	ACCEPTED	SPECIES	EXACT	2650827	Cyrtomium fortunei J. Sm.
1192	ok		plants	species	Dryopteris cycadina (Franch. & Sav.) C. Christens.	Dryopteris cycadina (Franch. & Sav.) C. Christens.		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2006		2006							7319302	Dryopteris cycadina (Franch. & Sav.) C. Chr.	Dryopteris cycadina	ACCEPTED	SPECIES	EXACT	7319302	Dryopteris cycadina (Franch. & Sav.) C. Chr.
1193	ok: DOUBTFUL		plants	species	Dryopteris erythrosora (D.C. Eaton) Kuntze	Dryopteris erythrosora (D.C. Eaton) Kuntze		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	NAM	N. America		X						present	present	absent	absent				2015		2015							7157952	Dryopteris erythrosora (D. C. Eaton) Kuntze	Dryopteris erythrosora	DOUBTFUL	SPECIES	EXACT	7157952	Dryopteris erythrosora (D. C. Eaton) Kuntze
1194	verify: SYNONYM		plants	species	Polystichum tsus-simense J. Smith	Polystichum tsus-simense J. Smith		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS 	Asia		X						present	present	absent	absent				2006		2006							2651108	Polystichum tsus-simense (Hook.) J. Sm.	Polystichum tsus-simense	SYNONYM	SPECIES	EXACT	4046493	Polystichum luctuosum (Kze.) T. Moore
1195	ok		plants	species	Rumohra adiantiformis (Forster) Ching.	Rumohra adiantiformis (Forster) Ching.		Plantae				Dryopteridaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AF AS-Tr SAM AUS	Africa | Asia | Oceania		X						present	present	absent	absent				1993		1993							2650944	Rumohra adiantiformis (G. Forst.) Ching	Rumohra adiantiformis	ACCEPTED	SPECIES	EXACT	2650944	Rumohra adiantiformis (G. Forst.) Ching
1196	ok		plants	species	Elaeagnus angustifolia L.	Elaeagnus angustifolia L.		Plantae				Elaeagnaceae							Inv.	established						Hort.	escape > horticulture	D		to be determined by experts	E AS-Te	Europe | Asia		X						present	present	absent	absent				1939		N							3039269	Elaeagnus angustifolia L.	Elaeagnus angustifolia	ACCEPTED	SPECIES	EXACT	3039269	Elaeagnus angustifolia L.
1197	ok		plants	species	Elaeagnus macrophylla Thunb.	Elaeagnus macrophylla Thunb.		Plantae				Elaeagnaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2013		2013							7293094	Elaeagnus macrophylla Thunb.	Elaeagnus macrophylla	ACCEPTED	SPECIES	EXACT	7293094	Elaeagnus macrophylla Thunb.
1198	ok		plants	species	Elaeagnus multiflora Thunb.	Elaeagnus multiflora Thunb.		Plantae				Elaeagnaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2005		2005							3039272	Elaeagnus multiflora Thunb.	Elaeagnus multiflora	ACCEPTED	SPECIES	EXACT	3039272	Elaeagnus multiflora Thunb.
1199	ok: SYNONYM author variation		plants	species	Elaeagnus pungens Thunb.	Elaeagnus pungens Thunb.		Plantae				Elaeagnaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				2012		2015							3039270	Elaeagnus pungens Thunb.	Elaeagnus pungens	SYNONYM	SPECIES	EXACT	8214730	Elaeagnus pungens C.P. Thunb. ex A. Murray
1200	ok: SYNONYM author variation		plants	species	Elaeagnus umbellata Thunb.	Elaeagnus umbellata Thunb.		Plantae				Elaeagnaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X	X	X				present	present	present	present				1953		N							3039267	Elaeagnus umbellata Thunb.	Elaeagnus umbellata	SYNONYM	SPECIES	EXACT	7752288	Elaeagnus umbellata C.P. Thunb. ex A. Murray
1201	ok		plants	hybrid	Elaeagnus x submacrophylla Servettaz	Elaeagnus x submacrophylla Servettaz (E. macrophylla Thunb. x pungens Thunb.)	Elaeagnus x ebbingei J. Doorenbos	Plantae				Elaeagnaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	Cult.	unknown		X						present	present	absent	absent				2005		2015							4048240	Elaeagnus submacrophylla Serv.	Elaeagnus submacrophylla	ACCEPTED	SPECIES	EXACT	4048240	Elaeagnus submacrophylla Serv.
1202	ok		plants	species	Elatine alsinastrum L.	Elatine alsinastrum L.		Plantae				Elatinaceae							Cas.	introduced						?	unknown	A?		to be determined by experts	E AF AS-Te	to be determined by experts		X	?					present	present	unknown	absent				1860?		1863							5646136	Elatine alsinastrum L.	Elatine alsinastrum	ACCEPTED	SPECIES	EXACT	5646136	Elatine alsinastrum L.
1203	ok		plants	species	Ephedra distachya L.	Ephedra distachya L.		Plantae				Ephedraceae							Cas.	introduced						?	unknown	A?		to be determined by experts	E AS	Europe | Asia		X						present	present	absent	absent				<1842		2005							2653321	Ephedra distachya L.	Ephedra distachya	ACCEPTED	SPECIES	EXACT	2653321	Ephedra distachya L.
1204	verify: SYNONYM		plants	variety	Ephedra saxatilis var. sikkimensis (Stapf) Florin	Ephedra saxatalis (Stapf) Royle subsp. sikkimensis (Stapf) Florin		Plantae				Ephedraceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	AS-Te	Asia		X						present	present	absent	absent				1998		2015							2653395	Ephedra saxatilis var. sikkimensis (Stapf) Florin	Ephedra saxatilis sikkimensis	SYNONYM	VARIETY	EXACT	2653392	Ephedra gerardiana var. sikkimensis Stapf
1205	ok		plants	subspecies	Equisetum hyemale L. subsp. affine (Engelm.) Calder et R.L. Taylor	Equisetum hyemale L. subsp. affine (Engelm.) Calder et R.L. Taylor		Plantae				Equisetaceae							Nat.	established						Hort.	escape > horticulture	D		to be determined by experts	AM	N. America | S. America		X						present	present	absent	absent				2007		N							6387033	Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor	Equisetum hyemale affine	ACCEPTED	SUBSPECIES	EXACT	6387033	Equisetum hyemale subsp. affine (Engelm.) Calder & Roy L.Taylor
1206	ok		plants	species	Equisetum scirpoides Michaux	Equisetum scirpoides Michaux		Plantae				Equisetaceae							Nat.?	unknown						Hort.	escape > horticulture	D?		to be determined by experts	E	Europe		X						present	present	absent	absent				2007		N?							2687948	Equisetum scirpoides Michx.	Equisetum scirpoides	ACCEPTED	SPECIES	EXACT	2687948	Equisetum scirpoides Michx.
1207	ok		plants	species	Arbutus unedo L.	Arbutus unedo L.		Plantae				Ericaceae							Cas.	introduced						Hort.	escape > horticulture	D?		to be determined by experts	E AF AS-Te	to be determined by experts		X						present	present	absent	absent				2014		2015							2882803	Arbutus unedo L.	Arbutus unedo	ACCEPTED	SPECIES	EXACT	2882803	Arbutus unedo L.
1208	ok		plants	species	Daboecia cantabrica (Huds.) K.Koch	Daboecia cantabrica (Huds.) K.Koch		Plantae				Ericaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X						present	present	absent	absent				2012		2014							8400045	Daboecia cantabrica (Huds.) K. Koch	Daboecia cantabrica	ACCEPTED	SPECIES	EXACT	8400045	Daboecia cantabrica (Huds.) K. Koch
1209	ok		plants	species	Erica carnea L.	Erica carnea L.	E. herbacea L.	Plantae				Ericaceae							Cas.	introduced						Hort.	escape > horticulture	D		to be determined by experts	E	Europe		X	X					present	present	present	absent				1944		2011							5682465	Erica carnea L.	Erica carnea	ACCEPTED	SPECIES	EXACT	5682465	Erica carnea L.
