index	taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
141	15	harmonia	Robinia pseudoacacia						Fabaceae					Black locust	Gewone robinia	Robinier faux-acacia			b3	10	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1856					no	published	
142	92	harmonia	Rosa rugosa						Rosaceae					Rugosa rose	Rimpelroos	Rosier rugueux	spread		a3	12	widespread		agri- and horticulture		terrestrial	Asia	yes	yes						1934					no	published	
143	93	harmonia	Rudbeckia laciniata						Asteraceae					Cutleaf coneflower	Slipbladige rudbeckia	Rudbéckie laciniée	stabilization		b1	10	isolated		agri- and horticulture		terrestrial	North America	yes	yes	yes					1849					no	published	
144	94	harmonia	Salvelinus fontinalis						Salmonidae					Brook trout	Bronforel	Omble de fontaine, saumon de fontaine			b1	1	isolated				freshwater	North America	no	no	no					1884					no	pending	
145	6	harmonia	Sander lucioperca	Stizostedion lucioperca					Percidae					Zander, Pike-perch	Snoekbaars	Sandre	spread		b3	9	widespread		game/fish stocking		freshwater	Europe	yes	yes	yes					1890					no	published	
146	30	harmonia	Sciurus carolinensis						Sciuridae					Grey squirrel	Grijze eekhoorn	Ecureuil gris			a0	11			pets and domestic animals		terrestrial	North America	no												yes	published	
147	149	harmonia	Sciurus niger											Fox squirrel	Zwarte eekhoorn	Ecureuil fauve			c	5							no												yes	pending	
148	16	harmonia	Senecio inaequidens						Asteraceae					South african ragwort	Bezemkruiskruid	Sénecon sud-africain	spread		b3	10	widespread		accidental		terrestrial	Africa	yes	yes	yes					1892					no	published	
149	95	harmonia	Silurus glanis						Siluridae					Wels catfish	Meerval	Silure glane	spread		b2	1	restricted				freshwater	Europe	yes	yes	yes					1982					no	pending	
150	146	harmonia	Solidago canadensis	Solidago altissima					Asteraceae					Canada goldenrod	Canadese guldenroede	Solidage du canada	spread		a3	11	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1863					no	published	
151	17	harmonia	Solidago gigantea						Asteraceae					Giant goldenrod	Late guldenroede	Solidage glabre	spread		a3	11	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1869					no	published	
152	97	harmonia	Spartina townsendii						Poaceae					Townsend's cord-grass	Engels slijkgras	Spartine de townsend	naturalization		a1	1	isolated				freshwater, marine	North America	yes	yes	no					1924					no	pending	
153	141	harmonia	Spiraea alba						Rosaceae					Meadowsweet	Witte spirea	Spirée blanche	spread		a2	11	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1803					no	published	
154	139	harmonia	Spiraea douglasii						Rosaceae					Douglas' spirea	Douglasspirea	Spirée de douglas	spread		a2	11	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1885					no	published	
155	98	harmonia	Spiraea spp.	S. douglasii, S. alba, S. x billardii					Rosaceae					Meadowsweet	Pluimspirea	Spirée	spread		a2	11	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1803					no	draft	
156	140	harmonia	Spiraea tomentosa						Rosaceae					Steeplebush	Viltige pluimspirea	Spirée tomenteuse	spread		b1	9	isolated		agri- and horticulture		terrestrial	North America	yes	yes	yes					1870					no	published	
157	142	harmonia	Spiraea x billardii						Rosaceae					Billard's bridewort	Billardspirea	Spirée de billard	spread		b2	9	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1895					no	published	
158	100	harmonia	Tadorna ferruginea						Anatidae					Ruddy shelduck	Casarca	Tadorne casarca	naturalization		c	1	isolated				freshwater	Asia	yes	yes	no					1981					no	pending	
159	31	harmonia	Tamias sibiricus						Sciuridae					Siberian chipmunk	Aziatische grondeekhoorn	Ecureuil de corée	spread		b1	9	isolated		pets and domestic animals		terrestrial	Asia	yes	yes	yes					1969					no	published	
160	24	harmonia	Threskiornis aethiopica	Tantalus aethiopicus					Threskiornithidae					Sacred ibis	Heilige ibis	Ibis sacré			a0	11			pets and domestic animals		freshwater	Africa	no												yes	published	
161	101	harmonia	Trachemys scripta						Emydidae					Red-eared slider	Roodwangschildpad	Tortue de californie	stabilization		b2	1	restricted				freshwater	North America	no	no	no					1979					no	pending	
162	7	harmonia	Umbra pygmaea						Umbridae					Eastern mudminnow	Amerikaanse hondsvis	Umbre pygmée, Poisson chien	stabilization		c	8	restricted		game/fish stocking		freshwater	North America	yes	yes	yes					1920					no	published	
162		macroinvertebrates	Laonome calida			ANNELIDA		Sabellida	Sabellidae														shipping		Freshwater/Brackish	Australia									2014		This study				
162		macroinvertebrates	Ficopomatus enigmaticus			ANNELIDA			Serpulidae														shipping		Freshwater/Brackish	Asia									1950		Leloup and Lefevre 1952				
162		macroinvertebrates	Marenzelleria viridis			ANNELIDA		Spionida	Spionidae														shipping		Brackish	North-America									1995		Ysebaert et al. 1997				
162		macroinvertebrates	Marenzelleria neglecta			ANNELIDA																	shipping		Brackish	North-America									2008		Soors et al. 2013				
162		macroinvertebrates	Hypania invalida			ANNELIDA		Terebellida	Ampharetidae														shipping		Freshwater	Ponto-Caspian									2000		Vercauteren et al. 2005				
162		macroinvertebrates	Branchiodrilus hortensis			ANNELIDA		Tubficida	Naididae														shipping, corridors		Freshwater	Asia, Africa and Australia									2010		Soors et al. 2013				
162		macroinvertebrates	Bratislavia dadayi			ANNELIDA																	shipping, corridors		Freshwater	Southern hemisphere, China and USA									2002		Soors et al. 2013				
162		macroinvertebrates	Branchiura sowerbyi			ANNELIDA			Tubificidae														shipping		Freshwater/Brackish	East-Asia									1931		Damas 1938				
162		macroinvertebrates	Limnodrilus cervix			ANNELIDA																	shipping		Freshwater	North-America									2009		Soors et al. 2013				
162		macroinvertebrates	Monopylephorus limosus			ANNELIDA																	shipping		Freshwater	Asia									2002		Soors et al. 2013				
162		macroinvertebrates	Potamothrix vejdovskyi			ANNELIDA																	shipping		Freshwater	Ponto-Caspian									2009		Soors et al. 2013				
162		macroinvertebrates	Psammoryctides moravicus			ANNELIDA																	shipping		Freshwater	Ponto-Caspian									2008		Soors et al. 2013				
162		macroinvertebrates	Quistadrilus multisetosus			ANNELIDA																	shipping		Freshwater	North-America									1996		Seys et al. 1999				
162		macroinvertebrates	Tasserkidrilus americanus			ANNELIDA																	shipping		Freshwater	North-America									2006		Soors et al. 2013				
162		macroinvertebrates	Caprella mutica			CRUSTACEA		Amphipoda	Caprellidae														shipping, aquaculture		Marine	Northeast-Asia									1998		Cook et al. 2007				
162		macroinvertebrates	Chelicorophium curvispinum			CRUSTACEA			Corophidae														corridors		Freshwater/Brackish	Ponto-Caspian									1990		Vercauteren et al. 2006				
162		macroinvertebrates	Monocorophium sextonae 			CRUSTACEA																	shipping		Brackish/Marine	New Zealand									1993		Dewicke 2002				
162		macroinvertebrates	Crangonyx pseudogracilis			CRUSTACEA			Crangonictidae														shipping		Freshwater	North-America									1992		Wouters 2002				
162		macroinvertebrates	Synurella ambulans			CRUSTACEA																	aquaculture		Freshwater	Ponto-Caspian									2003		Boets et al. 2010b				
162		macroinvertebrates	Dikerogammarus villosus			CRUSTACEA			Gammaridae														corridors		Freshwater/Brackish	Ponto-Caspian									1997		Messiaen et al. 2010				
162		macroinvertebrates	Echinogammarus berilloni			CRUSTACEA																	corridors		Freshwater	South-Europe									1925		Wouters 2002				
162		macroinvertebrates	Echinogammarus trichiatus			CRUSTACEA																	corridors		Freshwater	Ponto-Caspian									2009		Boets et al. 2012c 				
162		macroinvertebrates	Gammarus roeseli			CRUSTACEA																	corridors		Freshwater	South-Europe									1937		Collection RBINS				
162		macroinvertebrates	Gammarus tigrinus			CRUSTACEA																	corridors		Freshwater/Brackish	North-America									1991		Messiaen et al. 2010				
162		macroinvertebrates	Melita nitida			CRUSTACEA			Melitidae														shipping		Marine	North-America									1996		Faasse and Van Moorsel, 2003				
162		macroinvertebrates	Incisocalliope aestuarius			CRUSTACEA			Pleustidae														shipping		Brackish/Marine	North-America									1996		Faasse and Van Moorsel 2003				
162		macroinvertebrates	Orchestia cavimana			CRUSTACEA			Talitridae														shipping, corridors		Freshwater/Brackish	Ponto-Caspian									1927		Wouters 2002				
162		macroinvertebrates	Sinelobus vanhaareni			CRUSTACEA			Tanaidae														shipping, aquaculture		Brackish	unknown									2007		Van  Haaren and Soors 2009				
162		macroinvertebrates	Astacus leptodactylus			CRUSTACEA		Decapoda	Astacidae														aquaculture		Freshwater	East-Europe									1986		Gerard 1986				
162		macroinvertebrates	Pacifastacus leniusculus			CRUSTACEA																	aquaculture		Freshwater	North-America									1986		Gerard 1986				
162		macroinvertebrates	Athyaephyra desmaresti			CRUSTACEA			Atyidae														aquarium trade		Freshwater	South-Europe									1895		Wouters 2002				
162		macroinvertebrates	Procambarus clarkii			CRUSTACEA			Cambaridae														aquaculture, aquarium trade		Freshwater	North-America									2008		Boets et al. 2009				
162		macroinvertebrates	Orconectes limosus			CRUSTACEA																	aquaculture, aquarium trade		Freshwater	North-America									1977		Wouters 2002				
162		macroinvertebrates	Rhithropanopeus harrisii 			CRUSTACEA			Panopeidae														shipping		Freshwater/Brackish	North-America									1991		Van Damme et al. 1992				
162		macroinvertebrates	Palaemon macrodactylus			CRUSTACEA			Palaemonidae														shipping		Freshwater/Brackish	Southeast-Asia									1999		Boets et al. 2011b				
162		macroinvertebrates	Callinectes sapidus			CRUSTACEA			Portunidae														shipping		Brackish/Marine	North-America									1993		Van Damme and Maes 1993				
162		macroinvertebrates	Eriocheir sinensis			CRUSTACEA			Varunidae														shipping		Freshwater/Brackish	Southeast-Asia									1933		Wouters 2002				
162		macroinvertebrates	Hemigrapsus takanoi			CRUSTACEA																	shipping, aquaculture		Marine	North-America									2003		Dumoulin 2004				
162		macroinvertebrates	Hemigrapsus sanguineus 			CRUSTACEA																	shipping, aquaculture		Marine	North-America									2006		Nuyttens et al. 2006				
162		macroinvertebrates	Proasellus coxalis			CRUSTACEA		Isopoda	Asellidae														shipping, corridors, other		Freshwater/Brackish	South-Europe									1998		Boets et al. unpub data				
162		macroinvertebrates	Proasellus meridianus			CRUSTACEA																	shipping, corridors, other		Freshwater/Brackish	South-Europe									1945		Collection RBINS				
162		macroinvertebrates	Synidotea laticauda			CRUSTACEA			Idoteidae														shipping		Brackish	North-America									2005		Soors et al. 2010				
162		macroinvertebrates	Jaera istri			CRUSTACEA			Janiridae														shipping, corridors		Freshwater	Ponto-Caspian									2000		Messiaen et al. 2010				
162		macroinvertebrates	Hemimysis anomala			CRUSTACEA		Mysida	Mysidae														shipping, others		Freshwater/Brackish	Ponto-Caspian									1999		Verslycke et al. 2000				
162		macroinvertebrates	Limnomysis benedeni			CRUSTACEA																	shipping, corridors		Freshwater	Ponto-Caspian									2005		Lock et al. 2007				
162		macroinvertebrates	Elminius modestus			CRUSTACEA		Sessilia	Austrobalanidae 														shipping		Marine	Australia-Asia									1950		Leloup and Lefevre 1952				
162		macroinvertebrates	Amphibalanus amphitrite			CRUSTACEA			Balanidae														shipping		Marine	South-Europe									1952		Kerckhof and Catrijsse 2001				
162		macroinvertebrates	Amphibalanus improvisus			CRUSTACEA																	shipping		Marine	West-Atlantic									before 1700		Kerckhof and Catrijsse 2001				
162		macroinvertebrates	Megabalanus tintinnabulum			CRUSTACEA																	shipping		Marine	West-Africa, Indio-Pacific									1998		Kerckhof and Catrijsse 2001				
162		macroinvertebrates	Megabalanus coccopoma			CRUSTACEA																	shipping		Marine	South-America									1997		Kerckhof and Catrijsse 2001				
162		macroinvertebrates	Amphibalanus reticulatus			CRUSTACEA																	shipping		Marine	Tropical and warm seas									1997		Kerckhof and Catrijsse 2001				
162		macroinvertebrates	Austrominius directus			MOLLUSCA		Euheterodonta 	Pharidae														shipping, other		Marine	North-America 									1987		Kerckhof and Dumoulin 1987				
162		macroinvertebrates	Crepidula fornicata			MOLLUSCA		Littorinimorpha 	Calyptraeidae 														shipping, other		Marine	North-America 									1911		Adam  and Leloup 1934				
162		macroinvertebrates	Mya arenaria			MOLLUSCA		Myoida	Myidae														shipping, other		Marine	North-America 									< 1700		Kerckhof et al. 2007				
162		macroinvertebrates	Teredo navalis			MOLLUSCA			Teredinidae														shipping, other		Marine	Unknown									1730-1732		Sellius 1733				
162		macroinvertebrates	Psiloteredo megotara			MOLLUSCA																	shipping, other		Marine	Unknown 									<1600		Backeljau 1986				
162		macroinvertebrates	Lithoglyphus naticoides			MOLLUSCA		Neotaenioglossa	Hydrobiidae														corridors		Freshwater	Ponto-Caspian									1924		Adam 1947				
162		macroinvertebrates	Potamopyrgus antipodarum			MOLLUSCA																	shipping		Freshwater/Brackish	New Zealand									1927		Adam 1947				
162		macroinvertebrates	Crassostrea gigas			MOLLUSCA		Ostreoida	Ostreidae														aquaculture		Brackish/Marine	Southeast-Asia									1969		Leloup 1971				
162		macroinvertebrates	Menetus dilatatus			MOLLUSCA		Pulmonata	Planorbidae														shipping, corridors		Freshwater	North-America									1998		Sablon et al. 2010a				
162		macroinvertebrates	Ferrissia fragilis			MOLLUSCA																	aquarium trade		Freshwater	North-Africa									1937		Van Goethem and Sablon 1986				
162		macroinvertebrates	Physella acuta			MOLLUSCA			Physidae														other		Freshwater	North-America									1869		Adam 1947				
162		macroinvertebrates	Sinanodonta woodiana			MOLLUSCA		Unionoida	Unionidae														aquaculture		Freshwater	Asia									1999		Keppens and Mienis 2004				
162		macroinvertebrates	Corbicula fluminalis			MOLLUSCA		Veneroidea	Corbiculidae														shipping, corridors		Freshwater	Asia									1992		Swinnen et al. 1998				
162		macroinvertebrates	Corbicula fluminea			MOLLUSCA																	shipping, corridors		Freshwater	Asia									1992		Swinnen et al. 1998				
162		macroinvertebrates	Dreissena polymorpha			MOLLUSCA			Dreissenidae														corridors		Freshwater	Ponto-Caspian									1834		Adam 1947				
162		macroinvertebrates	Dreissena rostriformis bugensis			MOLLUSCA																	corridors		Freshwater	Ponto-Caspian									2009		Sablon et al. 2010b				
162		macroinvertebrates	Mytilopsis leucophaeta			MOLLUSCA																	shipping		Freshwater/Brackish	North-America									1835		Nyst 1835; Adam 1947				
162		macroinvertebrates	Rangia cuneata			MOLLUSCA			Mactridae														shipping		Freshwater/Brackish	North-America									2004		Verween et al. 2006				
162		macroinvertebrates	Petricolaria pholadiformis			MOLLUSCA			Veneridae														aquaculture, other		Marine	North-America 									1899		Loppens 1902				
162		macroinvertebrates	Mercenaria mercenaria			MOLLUSCA																	shipping		Marine	North-America 									1933		Vandepitte et al. 2012				
162		macroinvertebrates	Dugesia tigrina			PLATYHELMINTHES		Seriata	Dugesiidae														other		Freshwater	North-America									2004		Vercauteren et al. 2006				
162		macroinvertebrates	Dendrocoelum romanodanubiale			PLATYHELMINTHES			Dendrocoelidae														corridors		Freshwater	Ponto-Caspian									2001		Vercauteren et al. 2005				
162		plants	Acanthus mollis L.						Acanthaceae								Cas.						Hort.	D		E AF		X	X					1998		2015					
162		plants	Acorus calamus L.						Acoraceae								Nat.						Hort.	D		AS-Te		X	X	X				1680		N					
162		plants	Actinidia deliciosa (Chevalier) C.S. Liang et A.R. Ferguson						Actinidiaceae								Cas.						Food refuse	D		AS-Te		X	X					2000		Ann.					
162		plants	Sambucus canadensis L.						Adoxaceae								Cas.						Hort.	D		NAM		X						1972		2015					
162		plants	Viburnum davidii Franch.						Adoxaceae								Cas.						Hort.	D		AS-Te		X						2014		2015					
162		plants	Viburnum rhytidophyllum Hemsl.						Adoxaceae								Cas.						Hort.	D		AS-Te		X	X	X				1990		N					
162		plants	Viburnum tinus L.						Adoxaceae								Cas.						Hort.	D		E		X						2007		2015					
162		plants	Viburnum x rhytidophylloides Suringar (V. lantana x rhytidophyllum)						Adoxaceae								Cas.						Hort.	D		Hybr.		X						2013		2015					
162		plants	Delosperma cooperi (Hook.f.) L. Bolus						Aizoaceae								Cas.						Hort.	D		AF		X						2009		2009					
162		plants	Mesembryanthemum cordifolium L.f. 	Aptenia cordifolia (L. f.) Schwantes					Aizoaceae								Cas.						Wool	A		AF			X					1892		1947					
