index	nameMatchValidation	taxonID	datasetName	scientificName	verbatimScientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes	manual_acceptedKey	gbifapi_usageKey	gbifapi_scientificName	gbifapi_canonicalName	gbifapi_status	gbifapi_rank	gbifapi_matchType	gbifapi_confidence	gbifapi_acceptedKey	gbifapi_acceptedScientificName
67	ok	115	harmonia	Cyperus eragrostis	Cyperus eragrostis	Cyperus vegetus					Cyperaceae				Tall flatsedge, Pale galingale	Bleek cypergras	Souchet vigoureux	spread		b1	10.0	isolated		agri- and horticulture		terrestrial	South America	yes	yes						1896					no	published			2715482	Cyperus eragrostis Lam.	Cyperus eragrostis	ACCEPTED	SPECIES	EXACT	97	2715482	Cyperus eragrostis Lam.
68	ok	25	harmonia	Dama dama	Dama dama						Cervidae				Fallow deer	Damhert	Daim	naturalization		b1	10.0	isolated		game/fish stocking		terrestrial	Europe	yes	no	yes					1850					no	published			5220136	Dama dama (Linnaeus, 1758)	Dama dama	ACCEPTED	SPECIES	EXACT	100	5220136	Dama dama (Linnaeus, 1758)
69	ok	107	harmonia	Duchesnea indica	Duchesnea indica	Fragaria indica, Potentilla indica					Rosaceae				Indian strawberry	Schijnaardbei	Fraisier des Indes			b2	9.0	restricted		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1950					no	published			3031919	Duchesnea indica (Andr.) Focke	Duchesnea indica	SYNONYM	SPECIES	EXACT	97	5365717	Potentilla indica (Andr.) Wolf
70	ok	53	harmonia	Echinocystis lobata	Echinocystis lobata	Echinocystis echinata					Cucurbitaceae				Wild cucumber	Egelkomkommer, Stekelaugurk	Concombre sauvage			b0	9.0			agri- and horticulture		terrestrial	North America	no												no	published			5331404	Echinocystis lobata (Michx.) Torr. & Gray	Echinocystis lobata	ACCEPTED	SPECIES	EXACT	100	5331404	Echinocystis lobata (Michx.) Torr. & Gray
71	ok	54	harmonia	Egeria densa	Egeria densa	Elodea densa					Hydrocharitaceae				Brazilian waterweed	Egeria	Egéria	spread		a1	12.0	isolated		aquariums and ponds		freshwater	South America	yes	yes						1999					yes	published			5329260	Egeria densa Planch.	Egeria densa	ACCEPTED	SPECIES	EXACT	100	5329260	Egeria densa Planch.
72	ok	122	harmonia	Elaeagnus angustifolia	Elaeagnus angustifolia	Elaeagnus hortensis					Elaeagnaceae				Russian olive	Smalle olijfwilg	Olivier de bohême	spread		b1	10.0	isolated		agri- and horticulture		terrestrial	Asia, Europe	yes	yes						1939					no	published			3039269	Elaeagnus angustifolia L.	Elaeagnus angustifolia	ACCEPTED	SPECIES	EXACT	97	3039269	Elaeagnus angustifolia L.
73	ok	55	harmonia	Elodea callitrichoides	Elodea callitrichoides						Hydrocharitaceae				South american waterweed		Elodée à feuilles allongées			a0	1.0			accidental		freshwater	South America	no	no	no										no	pending			5329198	Elodea callitrichoides (Rich.) Casp.	Elodea callitrichoides	ACCEPTED	SPECIES	EXACT	100	5329198	Elodea callitrichoides (Rich.) Casp.
74	ok, SYNONYM	56	harmonia	Elodea canadensis	Elodea canadensis	Anacharis canadensis					Hydrocharitaceae				Canadian waterweed	Canadese waterpest	Elodée du canada	regression		a3	12.0	widespread		aquariums and ponds		freshwater	North America	yes	yes	yes					1860					no	published			2865448	Elodea canadensis Michx.	Elodea canadensis	ACCEPTED	SPECIES	EXACT	97	2865448	Elodea canadensis Michx.
75	ok	57	harmonia	Elodea nuttallii	Elodea nuttallii						Hydrocharitaceae				Nuttall's waterweed	Smalle waterpest	Elodée de nuttall	spread		a3	12.0	widespread		aquariums and ponds		freshwater	North America	yes	yes	yes					1939					no	published			5329212	Elodea nuttallii (Planch.) H.St.John	Elodea nuttallii	ACCEPTED	SPECIES	EXACT	100	5329212	Elodea nuttallii (Planch.) H.St.John
76	ok	8	harmonia	Epilobium ciliatum	Epilobium ciliatum	Epilobium adenocaulon					Onagraceae				Northern willowherb	Beklierde basterdwederik	Epilobe cilié	spread		c	8.0	widespread		accidental		terrestrial	North America	yes	yes	yes										no	published			3189096	Epilobium ciliatum Raf.	Epilobium ciliatum	ACCEPTED	SPECIES	EXACT	100	3189096	Epilobium ciliatum Raf.
77	ok	9	harmonia	Fallopia japonica	Fallopia japonica	Polygonum cuspidatum, Reynoutria japonica.					Polygonaceae				Japanese knotweed	Japanse duizendknoop	Renouée du japon	spread		a3	12.0	widespread		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1888					no	published			5334357	Fallopia japonica (Houtt.) Ronse Decraene	Fallopia japonica	SYNONYM	SPECIES	EXACT	100	2889173	Reynoutria japonica Houtt.
78	ok	144	harmonia	Fallopia sachalinensis	Fallopia sachalinensis	Reynoutria sachalinensis, Polygonum sachalinense					Polygonaceae				Giant knotweed	Sachalinse duizendknoop	Renouée de sakhaline	spread		a2	12.0	restricted		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1924					no	published			5334293	Fallopia sachalinensis (Friedrich Schmidt Petrop.) Ronse Decraene	Fallopia sachalinensis	SYNONYM	SPECIES	EXACT	97	2889088	Reynoutria sachalinensis (Friedrich Schmidt Petrop.) Nakai
79	ok	58	harmonia	Fallopia sachalinensis	Fallopia sachalinensis						Polygonaceae				Giant knotweed	Sachalinse duizenknoop	Renouée de sakhaline	spread		a1	1.0	isolated				terrestrial	Asia	yes	yes	yes					1924					no	pending			5334293	Fallopia sachalinensis (Friedrich Schmidt Petrop.) Ronse Decraene	Fallopia sachalinensis	SYNONYM	SPECIES	EXACT	97	2889088	Reynoutria sachalinensis (Friedrich Schmidt Petrop.) Nakai
80	ok	145	harmonia	Fallopia x bohemica	Fallopia x bohemica						Polygonaceae				Hybrid knotweed		Renouée de bohème	spread		a2	12.0	restricted		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1924					no	published			5652296	Fallopia bohemica (Chrtek & Chrtková) J.P. Bailey	Fallopia bohemica	SYNONYM	SPECIES	EXACT	100	4038485	Reynoutria bohemica J. Chrtek & A. Chrtková
81	ok	134	harmonia	Fraxinus pennsylvanica	Fraxinus pennsylvanica	Fraxinus pubescens					Oleaceae				Red ash, Green ash		Frêne rouge	spread		b1	9.0	isolated		agri- and horticulture		terrestrial	North America	yes	yes						2008					no	published			3172348	Fraxinus pennsylvanica Marshall	Fraxinus pennsylvanica	ACCEPTED	SPECIES	EXACT	100	3172348	Fraxinus pennsylvanica Marshall
82	ok	59	harmonia	Gaillardia x grandiflora	Gaillardia x grandiflora						Asteraceae				Blanket flower	Kokardebloem	Gaillarde	spread		c	8.0	restricted		agri- and horticulture		terrestrial	North America	yes	yes	no					1953					no	published			7825768	Gaillardia grandiflora Pursh	Gaillardia grandiflora	SYNONYM	SPECIES	EXACT	98	3148277	Berlandiera pumila (Michx.) Nutt.
83	ok	102	harmonia	Harmonia axyridis	Harmonia axyridis						Coccinellidae				Harlequin ladybird	Veelkleurig aziatisch lieveheersbeestje	Coccinelle asiatique	spread		a3	11.0	widespread		biological control		terrestrial	Asia	yes	yes	yes					2000					no	published			4989904	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	ACCEPTED	SPECIES	EXACT	100	4989904	Harmonia axyridis (Pallas, 1773)
84	ok	60	harmonia	Helianthus tuberosus	Helianthus tuberosus	H. tuberosus x h. strumosus					Asteraceae				Jerusalem artichoke	Aardpeer	Topinambour	spread		a3	12.0	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1893					no	published			3119175	Helianthus tuberosus L.	Helianthus tuberosus	SYNONYM	SPECIES	EXACT	98	3112651	Cirsium tuberosum (L.) All.
85	ok	10	harmonia	Heracleum mantegazzianum	Heracleum mantegazzianum						Apiaceae				Giant hogweed	Reuzenbereklauw	Berce du caucase	spread		a3	11.0	widespread		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1938					no	published			3034825	Heracleum mantegazzianum Sommier & Levier	Heracleum mantegazzianum	ACCEPTED	SPECIES	EXACT	100	3034825	Heracleum mantegazzianum Sommier & Levier
86	ok	61	harmonia	Heracleum sosnowskyi	Heracleum sosnowskyi						Apiaceae				Sosnowski's hogweed					a0	1.0					terrestrial	Asia	no												no	pending			3642949	Heracleum sosnowskyi Manden.	Heracleum sosnowskyi	ACCEPTED	SPECIES	EXACT	100	3642949	Heracleum sosnowskyi Manden.
87	ok	62	harmonia	Humulus japonicus	Humulus japonicus						Canabaceae				Japanese hop					a0	1.0					freshwater, terrestrial	Asia	no												no	pending			2984536	Humulus japonicus Sieb. & Zucc.	Humulus japonicus	SYNONYM	SPECIES	EXACT	100	3874408	Humulopsis scandens (Lour.) I.A. Grudzinskaya
88	ok, SYNONYM	132	harmonia	Hyacinthoides hispanica	Hyacinthoides hispanica	Hyacinthoides x massartiana					Liliaceae				Spanish bluebell	Spaanse hyacint	Scille d'espagne	spread		b2	9.0	restricted		agri- and horticulture		terrestrial	Europe	yes	yes	yes					1882					no	published			5304257	Hyacinthoides hispanica (Mill.) Rothm.	Hyacinthoides hispanica	ACCEPTED	SPECIES	EXACT	100	5304257	Hyacinthoides hispanica (Mill.) Rothm.
89	ok	63	harmonia	Hydrocotyle ranunculoides	Hydrocotyle ranunculoides						Apiaceae				Water pennywort	Grote waternavel	Hydrocotyle fausse renoncule	spread		a2	12.0	restricted		aquariums and ponds		freshwater	North America	yes	yes	yes					1992					yes	published			7978544	Hydrocotyle ranunculoides L. fil.	Hydrocotyle ranunculoides	ACCEPTED	SPECIES	EXACT	97	7978544	Hydrocotyle ranunculoides L. fil.
90	ok	64	harmonia	Hypophthalmichthys molitrix	Hypophthalmichthys molitrix						Cyprinidae				Silver carp	Zilverkarper	Carpe argentée			c	1.0	isolated				freshwater	Asia	no	no	no					1975					no	pending			2362473	Hypophthalmichthys molitrix (Valenciennes, 1844)	Hypophthalmichthys molitrix	ACCEPTED	SPECIES	EXACT	100	2362473	Hypophthalmichthys molitrix (Valenciennes, 1844)
91	ok	65	harmonia	Impatiens glandulifera	Impatiens glandulifera						Balsaminaceae				Indian balsam	Reuzenbalsemien	Balsamine géante	spread		a3	12.0	widespread		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1939					no	published			2891770	Impatiens glandulifera Royle	Impatiens glandulifera	ACCEPTED	SPECIES	EXACT	97	2891770	Impatiens glandulifera Royle
92	ok	66	harmonia	Impatiens parviflora	Impatiens parviflora						Balsaminaceae				Small yellow balsam	Klein springzaad	Balsamine à petites fleurs	spread		b3	10.0	widespread		accidental		terrestrial	Asia	yes	yes	yes					1868					no	published			2891782	Impatiens parviflora DC.	Impatiens parviflora	ACCEPTED	SPECIES	EXACT	100	2891782	Impatiens parviflora DC.
93	ok	67	harmonia	Juncus tenuis	Juncus tenuis						Juncaceae				Slender rush	Tengere rus	Jonc grêle	stabilization		b3	1.0	widespread		accidental		terrestrial	North America	yes	yes	yes					1823					no	pending			2702084	Juncus tenuis Willd.	Juncus tenuis	ACCEPTED	SPECIES	EXACT	98	2702084	Juncus tenuis Willd.
94	ok	68	harmonia	Lagarosiphon major	Lagarosiphon major	Elodea crispa					Hydrocharitaceae				Curly waterweed	Verspreidbladige waterpest	Elodée à feuilles alternes	spread		a1	12.0	isolated		aquariums and ponds		freshwater	Africa	yes	yes	yes					1993					yes	published			2865565	Lagarosiphon major (Ridl.) Moss	Lagarosiphon major	ACCEPTED	SPECIES	EXACT	100	2865565	Lagarosiphon major (Ridl.) Moss
95	ok	69	harmonia	Lemna minuta	Lemna minuta	Lemna minuscula					Lemnaceae				Minute duckweed	Dwergkroos	Lentille d'eau minuscule	spread		b3	10.0	widespread		aquariums and ponds		freshwater	North America	yes	yes	yes					1983					no	published			2867614	Lemna minuta Kunth	Lemna minuta	ACCEPTED	SPECIES	EXACT	97	2867614	Lemna minuta Kunth
96	ok	70	harmonia	Lemna turionifera	Lemna turionifera						Lemnaceae				Turion duckweed	Olijfgroen kroos	Lentille d'eau rouge	spread		b1	1.0	isolated		accidental		freshwater	Asia, North America	yes	yes						1992					no	pending			2867631	Lemna turionifera Landolt	Lemna turionifera	ACCEPTED	SPECIES	EXACT	100	2867631	Lemna turionifera Landolt
97	ok	3	harmonia	Lepomis gibbosus	Lepomis gibbosus						Centrachidae				Pumpkinseed	Zonnebaars	Perche soleil	stabilization		b2	9.0	restricted		aquariums and ponds		freshwater	North America	yes	yes	yes					1884					no	published			2394486	Lepomis gibbosus (Linnaeus, 1758)	Lepomis gibbosus	ACCEPTED	SPECIES	EXACT	100	2394486	Lepomis gibbosus (Linnaeus, 1758)
98	ok	71	harmonia	Lindernia dubia	Lindernia dubia						Scrophulariaceae				False pimpernel	Schijngenadekruid	Lindernie fausse-gratiole	naturalization		b1	1.0	isolated				freshwater, terrestrial	North America	yes	yes	no					1993					no	pending			3171888	Lindernia dubia (L.) Pennell	Lindernia dubia	ACCEPTED	SPECIES	EXACT	100	3171888	Lindernia dubia (L.) Pennell
99	ok	72	harmonia	Lonicera japonica	Lonicera japonica						Caprifoliaceae				Japanese honeysuckle	Japanse kamperfoelie	Chèvrefeuille asiatique			b0	10.0			agri- and horticulture		terrestrial	Asia	no												no	published			5334240	Lonicera japonica Thunb.	Lonicera japonica	ACCEPTED	SPECIES	EXACT	97	5334240	Lonicera japonica Thunb.
100	ok	73	harmonia	Lophocolea semiteres	Lophocolea semiteres										Southern crestwort					b2	1.0	restricted		accidental		terrestrial		yes												no	pending			6096602	Lophocolea semiteres (Lehm.) Mitt.	Lophocolea semiteres	ACCEPTED	SPECIES	EXACT	100	6096602	Lophocolea semiteres (Lehm.) Mitt.
101	ok	11	harmonia	Ludwigia grandiflora	Ludwigia grandiflora	L. hexapetala, L. uruguayensis					Onagraceae				Water primrose	Waterteunisbloem	Jussie à grandes fleurs	spread		a2	12.0	restricted		agri- and horticulture		freshwater	South America	yes	yes	yes					1983					yes	published			5421039	Ludwigia grandiflora (Michaux) Greuter & Burdet	Ludwigia grandiflora	ACCEPTED	SPECIES	EXACT	97	5421039	Ludwigia grandiflora (Michaux) Greuter & Burdet
102	ok	12	harmonia	Ludwigia peploides	Ludwigia peploides						Onagraceae				Water primrose	Kleine waterteunisbloem	Jussie rampante	spread		a1	12.0	isolated		agri- and horticulture		freshwater	South America	yes		yes					1995					yes	published			5420991	Ludwigia peploides (Kunth) P. H. Raven	Ludwigia peploides	ACCEPTED	SPECIES	EXACT	97	5420991	Ludwigia peploides (Kunth) P. H. Raven
103	ok	108	harmonia	Lupinus polyphyllus	Lupinus polyphyllus						Fabaceae				Garden lupin	Vaste lupine	Lupin vivace	spread		b2	10.0	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1882					no	published			2964355	Lupinus polyphyllus Lindl.	Lupinus polyphyllus	ACCEPTED	SPECIES	EXACT	98	2964355	Lupinus polyphyllus Lindl.
104	ok	13	harmonia	Lysichiton americanus	Lysichiton americanus						Araceae				American skunk cabbage	Moerasaronskelk, Moeraslantaarn	Faux-arum, Lysichite	naturalization		b1	10.0	isolated		agri- and horticulture		terrestrial	North America	yes	no	yes					2006					no	published			2869311	Lysichiton americanus Hultén & H.St.John	Lysichiton americanus	ACCEPTED	SPECIES	EXACT	100	2869311	Lysichiton americanus Hultén & H.St.John
105	ok	74	harmonia	Mahonia aquifolium	Mahonia aquifolium	Berberis aquifolium					Berberidaceae				Oregon grape	Mahonia	Mahonia faux-houx	spread		a2	12.0	restricted		agri- and horticulture		terrestrial	North America	yes	yes	yes					1906					no	published			3033865	Mahonia aquifolium (Pursh) Nutt.	Mahonia aquifolium	SYNONYM	SPECIES	EXACT	100	3033868	Berberis aquifolium Pursh
106	ok	75	harmonia	Micropterus salmoides	Micropterus salmoides						Centrachidae				Largemouth bass	Forelbaars	Black-bass à grande bouche			b1	1.0	isolated				freshwater	North America	no	no	no					1880					no	pending			2394563	Micropterus salmoides (Lacepède, 1802)	Micropterus salmoides	ACCEPTED	SPECIES	EXACT	100	2394563	Micropterus salmoides (Lacepède, 1802)
107	ok, updated to accepted	116	harmonia	Erythranthe guttata	Mimulus guttatus						Scrophulariaceae				Monkeyflower	Gele maskerbloem	Mimule tacheté	naturalization		b2	10.0	restricted		agri- and horticulture		freshwater, terrestrial	North America	yes	yes	yes					1953					no	published			7346102	Erythranthe guttata (DC.) G.L.Nesom	Erythranthe guttata	ACCEPTED	SPECIES	EXACT	100	7346102	Erythranthe guttata (DC.) G.L.Nesom
108	ok	125	harmonia	Muntiacus reevesi	Muntiacus reevesi						Cervidae				Reeves' muntjac	Chinese muntjak	Muntjac			a0	12.0			pets and domestic animals		terrestrial	Asia	no												yes	published			2440946	Muntiacus reevesi (Ogilby, 1839)	Muntiacus reevesi	ACCEPTED	SPECIES	EXACT	100	2440946	Muntiacus reevesi (Ogilby, 1839)
109	ok	26	harmonia	Mustela vison	Mustela vison	Neovison vison					Mustelidae				American mink	Amerikaanse nerts	Vison d'amérique			a0	11.0			fur farming		freshwater, terrestrial	North America	no												yes	published			5218823	Mustela vison Schreber, 1777	Mustela vison	SYNONYM	SPECIES	EXACT	100	2433652	Neovison vison (Schreber, 1777)
110	ok	27	harmonia	Myocastor coypus	Myocastor coypus						Echimyidae				Coypu, Nutria	Beverrat	Ragondin	spread		a1	12.0	isolated		fur farming		freshwater	South America	yes	yes	yes					1975					yes	published			4264680	Myocastor coypus (Molina, 1782)	Myocastor coypus	ACCEPTED	SPECIES	EXACT	100	4264680	Myocastor coypus (Molina, 1782)
111	ok	76	harmonia	Myriophyllum aquaticum	Myriophyllum aquaticum	Myriophyllum brasiliense					Haloragaceae				Parrotfeather	Parelvederkruid	Myriophylle du brésil	spread		a2	12.0	restricted		aquariums and ponds		freshwater	South America	yes	yes	yes					1983					yes	published			5361785	Myriophyllum aquaticum (Vellozo) Verdcourt	Myriophyllum aquaticum	ACCEPTED	SPECIES	EXACT	100	5361785	Myriophyllum aquaticum (Vellozo) Verdcourt
112	ok	117	harmonia	Myriophyllum heterophyllum	Myriophyllum heterophyllum						Haloragaceae				Variable watermilfoil	Ongelijkbladig vederkruid	Myriophylle hétérophylle	spread		a1	12.0	isolated		aquariums and ponds		freshwater	North America	yes	yes	yes					1993					yes	published			5361762	Myriophyllum heterophyllum Michx.	Myriophyllum heterophyllum	ACCEPTED	SPECIES	EXACT	100	5361762	Myriophyllum heterophyllum Michx.
113	ok	152	harmonia	Neogobius melanostomus	Neogobius melanostomus	Apollonia melanostomus					Gobiidae				Round goby	Zwartbekgrondel	Gobie à taches noires			a2	12.0	restricted		accidental		freshwater, brackish	Asia, Europe	yes	yes	yes					2012					yes	published			2379089	Neogobius melanostomus (Pallas, 1814)	Neogobius melanostomus	ACCEPTED	SPECIES	EXACT	100	2379089	Neogobius melanostomus (Pallas, 1814)
114	ok	78	harmonia	Nyctereutes procyonoides	Nyctereutes procyonoides						Canidae				Raccoon dog	Wasbeerhond	Chien viverrin	naturalization		b1	9.0	isolated				terrestrial	Asia	yes		yes					2010					yes	published			2434552	Nyctereutes procyonoides (Gray, 1834)	Nyctereutes procyonoides	ACCEPTED	SPECIES	EXACT	100	2434552	Nyctereutes procyonoides (Gray, 1834)
115	ok	114	harmonia	Oenothera	Oenothera spp.	O. biennis, O. deflexa, O. glazioviana.					Onagraceae				Evening primrose	Teunisbloem	Onagre	spread		c	7.0	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1792					no	published			3188799	Oenothera L.	Oenothera	ACCEPTED	GENUS	EXACT	96	3188799	Oenothera L.
116	ok	79	harmonia	Oncorhynchus mykiss	Oncorhynchus mykiss						Salmonidae				Rainbow trout	Regenboogforel	Truite arc-en-ciel			b2	1.0	restricted				freshwater	North America	no	no	no					1884					no	pending			5204019	Oncorhynchus mykiss (Walbaum, 1792)	Oncorhynchus mykiss	ACCEPTED	SPECIES	EXACT	100	5204019	Oncorhynchus mykiss (Walbaum, 1792)
117	ok	28	harmonia	Ondatra zibethicus	Ondatra zibethicus						Muridae				Muskrat	Muskusrat	Rat musqué	spread		a3	12.0	widespread		fur farming		freshwater	North America	yes	yes	yes					1928					no	published			5219858	Ondatra zibethicus (Linnaeus, 1766)	Ondatra zibethicus	ACCEPTED	SPECIES	EXACT	100	5219858	Ondatra zibethicus (Linnaeus, 1766)
118	ok	80	harmonia	Orthodontium lineare	Orthodontium lineare						Orthodontiaceae				Cape thread-moss	Geelsteeltje				b2	1.0	restricted				terrestrial		yes							1945					no	pending			2677047	Orthodontium lineare Schwaegrichen, 1827	Orthodontium lineare	ACCEPTED	SPECIES	EXACT	100	2677047	Orthodontium lineare Schwaegrichen, 1827
119	ok	81	harmonia	Ovis ammon	Ovis ammon						Bovidae				Mouflon		Mouflon	naturalization		c	1.0	isolated				terrestrial	Europe	yes	no	yes					1938					no	pending			2441122	Ovis ammon (Linnaeus, 1758)	Ovis ammon	ACCEPTED	SPECIES	EXACT	100	2441122	Ovis ammon (Linnaeus, 1758)
120	ok	22	harmonia	Oxyura jamaicensis	Oxyura jamaicensis						Anatidae				Ruddy duck	Rosse stekelstaart	Erismature rousse			b0	10.0			pets and domestic animals		freshwater	North America	no												yes	published			2498305	Oxyura jamaicensis (Gmelin, 1789)	Oxyura jamaicensis	ACCEPTED	SPECIES	EXACT	100	2498305	Oxyura jamaicensis (Gmelin, 1789)
121	ok	133	harmonia	Parthenocissus	Parthenocissus spp.	P. inserta, P. quinquefolia, P. vitacea					Vitaceae				(false) virginia creeper	(valse) wingerd	Vigne vierge	spread		b3	10.0	widespread		agri- and horticulture		terrestrial	North America	yes	yes	yes					1880					no	published			3039188	Parthenocissus Planch.	Parthenocissus	ACCEPTED	GENUS	EXACT	96	3039188	Parthenocissus Planch.
122	ok	89	harmonia	Pelophylax ridibundus	Pelophylax ridibundus	Rana ridibunda					Ranidae				Marsh frog	Meerkikker, Grote groene kikker	Grenouille rieuse	spread		a2	11.0	restricted		aquariums and ponds		freshwater	Asia, Europe	yes	yes	yes					1975					no	published			2426661	Pelophylax ridibundus (Pallas, 1771)	Pelophylax ridibundus	ACCEPTED	SPECIES	EXACT	100	2426661	Pelophylax ridibundus (Pallas, 1771)
123	ok	82	harmonia	Perccottus glenii	Perccottus glenii	Perccottus glehni					Odontobutidae				Rotan, Amur sleeper	Amurgrondel	Goujon de l'amour			a0	11.0			accidental, aquariums and ponds, game/fish stocking		freshwater, brackish	Asia	no												yes	published			2390064	Perccottus glenii Dybowski, 1877	Perccottus glenii	ACCEPTED	SPECIES	EXACT	100	2390064	Perccottus glenii Dybowski, 1877
124	ok	85	harmonia	Persicaria wallichii	Persicaria wallichii	Polygonum polystachyum					Polygonaceae				Himalayan knotweed	Afgaanse duizendknoop	Renouée de l'himalaya	naturalization		b2	10.0	restricted		agri- and horticulture		terrestrial	Asia	yes	yes	yes					1898					no	published			6391908	Persicaria wallichii W. Greuter & Burdet	Persicaria wallichii	SYNONYM	SPECIES	EXACT	100	4037343	Rubrivena polystachya (Wall.) M. Král
125	ok	111	harmonia	Phytolacca americana	Phytolacca americana	Phytolacca decandra					Phytolaccaceae				American pokeweed	Westerse karmozijnbes	Raisin d'Amérique			b0	9.0			agri- and horticulture		terrestrial	North America	no												no	published			3084015	Phytolacca americana L.	Phytolacca americana	SYNONYM	SPECIES	EXACT	100	4192680	Seguieria americana L.
126	ok	4	harmonia	Pimephales promelas	Pimephales promelas						Cyprinidae				Fathead minnow	Dikkopelrits	Vairon américain	spread		b2	9.0	restricted		game/fish stocking		freshwater	North America	yes	yes	yes					1986					no	published			2367742	Pimephales promelas Rafinesque, 1820	Pimephales promelas	ACCEPTED	SPECIES	EXACT	100	2367742	Pimephales promelas Rafinesque, 1820
127	ok	83	harmonia	Pinus nigra nigra	Pinus nigra nigra						Pinaceae				Austrina pine	Oostenrijkse den	Pin noir d'autriche			b2	1.0	restricted				terrestrial	Europe	yes	yes	yes										no	pending			5284809	Pinus nigra J.F. Arnold	Pinus nigra	ACCEPTED	SPECIES	HIGHERRANK	99	5284809	Pinus nigra J.F. Arnold
128	ok	84	harmonia	Polemonium caeruleum	Polemonium caeruleum						Polemoniaceae				Jacob's ladder	Jakobsladder	Polémoine	spread		b1	1.0	isolated				terrestrial	Asia, Europe	yes	no	yes					1864					no	pending			2927850	Polemonium caeruleum L.	Polemonium caeruleum	ACCEPTED	SPECIES	EXACT	100	2927850	Polemonium caeruleum L.
129	ok	150	harmonia	Procambarus clarkii	Procambarus clarkii										Red swamp crayfish	Rode rivierkreeft	Ecrevisse de louisiane	naturalization		c	6.0	isolated		aqua- and mariculture		freshwater	North America	yes	yes											yes	pending			2227300	Procambarus (Scapulicambarus) clarkii (Girard, 1852)	Procambarus clarkii	ACCEPTED	SPECIES	EXACT	100	2227300	Procambarus (Scapulicambarus) clarkii (Girard, 1852)
