taxonID	datasetName	scientificName	synonym	kingdom	phylum	class	order	family	genus	specificEpithet	subspecies	taxonGroup	vernacularNameEN	vernacularNameNL	vernacularNameFR	status	statusCertainty	BFIS	ISEIA	spatialDistribution	invasiveness	introductionPathway	introductionMode	habitat	origin	presenceBE	presenceFL	presenceWA	presenceBR	presenceBECoast	presenceBPNS	presenceBEEZ	firstObservationYearBE	firstObservationYearFL	latestObservationYearBE	source	sourceID	riskAnalysis	publicationStatus	notes
	plants	Cotoneaster dielsianus Pritzel						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					1990		N					
	plants	Cotoneaster divaricatus Rehd. et E.H. Wilson						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					2001		N					
	plants	Cotoneaster fangianus T.T. Yu						Rosaceae								Nat.						Hort.	D		AS-Te		X						2001		N					
	plants	Cotoneaster franchetii Bois						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					2004		N					
	plants	Cotoneaster ganghobaensis Fryer et B. Hylmö						Rosaceae								Cas.						Hort.	D		AS-Te		X						2011		2013					
	plants	Cotoneaster hjelmqvistii Flinck et B. Hylmö						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					2000		N					
	plants	Cotoneaster horizontalis Decaisne						Rosaceae								Inv.						Hort.	D		AS-Te		X	X	X				1982		N					
	plants	Cotoneaster hylmoei Flinck et B. Hylmö 						Rosaceae								Cas.						Hort.	D		AS-Te		X						2011		2012					
	plants	Cotoneaster integrifolius (Roxb.) G. Klotz						Rosaceae								Cas.						Hort.	D		AS-Te		X						2001		2003					
	plants	Cotoneaster lucidus Schltdl.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2011		2011					
	plants	Cotoneaster mairei H. Léveillé						Rosaceae								Cas.						Hort.	D		AS-Te		X						2010		2010					
	plants	Cotoneaster moupinensis Franch.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2010		2010					
	plants	Cotoneaster nanshan M. Vilm. ex Mottet						Rosaceae								Cas.						Hort.	D		AS-Te		X						2010		2011					
	plants	Cotoneaster qungbixiensis Fryer et B. Hylmö						Rosaceae								Cas.						Hort.	D		AS-Te		X						2011		2013					
	plants	Cotoneaster rehderi Pojark.	Cotoneaster bullatus Bois var. macrophyllus Rehd. et E.H. Wilson 					Rosaceae								Nat.						Hort.	D		AS-Te		X	X	X				1983		N					
	plants	Cotoneaster salicifolius Franch.						Rosaceae								Nat.						Hort.	D		AS-Te		X	X	X				1989		N					
	plants	Cotoneaster simonsii Baker						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					1959		N					
	plants	Cotoneaster sternianus (Turrill) Boom						Rosaceae								Nat.						Hort.	D		AS-Te		X	X					1998		N					
	plants	Cotoneaster villosulus (Rehd. et E.H. Wilson) Flinck et B. Hylmö						Rosaceae								Nat.						Hort.	D		AS-Te		X						1997		N					
	plants	Cotoneaster x suecicus G. Klotz (C. conspicuus Marquand x dammeri C.K. Schneider)						Rosaceae								Cas.						Hort.	D		Cult.		X	X					2006		Ann.					
	plants	Cotoneaster x watereri Exell (C. frigidus Wallich ex Lindl. x salicifolius)						Rosaceae								Cas.						Hort.	D		Cult.		X	X					2000		Ann.					
	plants	Cotoneaster zabelii C.K. Schneider						Rosaceae								Cas.						Hort.	D		AS-Te		X	X					2010		Ann.					
	plants	Crataegus persimilis Sarg.						Rosaceae								Cas.						Hort.	D		NAM		X		X				1959		2013					
	plants	Cydonia oblonga Mill.						Rosaceae								Nat.?						Hort.	D		AS 		X	X	X				1873		N?					
	plants	Dasiphora davurica (Nestler) Komarov var. mandshurica (Maxim.) Verloove et Lambinon 	Potentilla davurica Nestler var. mandshurica (Maxim.) Wolf					Rosaceae								Cas. 						Hort.	D		AS-Te		X						2008		2008					
	plants	Dasiphora fruticosa (L.) Rydberg	Potentilla fruticosa L.					Rosaceae								Nat.						Hort.	D		E AS-Te NAM		X	X	X				<1893		N					
	plants	Eriobotrya japonica (Thunb.) Lindl.						Rosaceae								Cas.						Hort.	D		AS-Te		X	X	X				2000		2014					
	plants	Filipendula camtschatica (Pall.) Maxim.						Rosaceae								Cas.						Hort.	D		AS-Te			X					1948		1948					
	plants	Fragaria x ananassa (Weston) Rozier (F. chiloensis (L.) Mill. x virginiana Mill.)						Rosaceae								Cas.						Agric.	D		Cult.		X	X					<1858		Ann.					
	plants	Geum macrophyllum Willd.						Rosaceae								Nat.						Hort.	A/D		NAM AS-Te		X						1994		N					
	plants	Geum quellyon Sweet						Rosaceae								Cas.						Hort.	D		SAM		X						2004		2004					
	plants	Geum ternatum (Stephan) Smedmark	Waldsteinia ternata (Stephan) Fritsch					Rosaceae								Cas.						Hort.	D		E AS-Te		X						2008		2014					
	plants	Kerria japonica (L.) DC.						Rosaceae								Cas.						Hort.	D		AS-Te		X	X					1902		2014					
	plants	Malus baccata (L.) Borkh.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2007		2007					
	plants	Malus sieboldii (Regel) Rehd.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2006		2006					
	plants	Malus sylvestris (L.) Mill. subsp. mitis (Wallr.) Mansf.						Rosaceae								Cas.						Hort.	D		Cult.		X	X	X				<1850		Ann.					
	plants	Malus x purpurea (Barbier) Rehd.						Rosaceae								Cas.						Hort.	D		Cult.		X						2010		2014					
	plants	Mespilus germanica L.						Rosaceae								Nat.						Hort.	D		E AS-Te		X	X	X				<1800		N					
	plants	Neillia incisa (Thunb.) S.H. Oh 	Stephanandra incisa (Thunb.) Zabel					Rosaceae								Cas.						Hort.	D		AS-Te		X						2004		2015					
	plants	Neillia tanakae Franch. et Savatier	Stephanandra tanakae (Franch. et Savatier) Franch. et Savatier					Rosaceae								Cas.						Hort.	D		AS-Te		X						2012		2012					
	plants	Photinia beauverdiana C.K. Schneider var. notabilis (C.K. Schneider) Rehd. et Wilson						Rosaceae								Cas.						Hort.	D		AS-Te				X				<1999		<1999					
	plants	Photinia villosa (Thunb.) DC.						Rosaceae								Nat.?						Hort.	D		AS-Te			X					2009		N?					
	plants	Physocarpus opulifolius (L.) Maxim.						Rosaceae								Nat.						Hort.	D		NAM		X	X					1941		N					
	plants	Potentilla inclinata Vill.						Rosaceae								Nat.						Ore,etc	A		E AS-Te		X	X					1931?		N					
	plants	Potentilla indica (G. Jackson) T. Wolf	Duchesnea indica (G. Jackson) Focke					Rosaceae								Inv.						Hort.	D		AS		X	X	X				1944		N					
	plants	Potentilla intermedia L.						Rosaceae								Nat.						Grain, ore, etc	A		AS-Te		X	X	X				?		N					
	plants	Potentilla montana Brot.						Rosaceae								Ext.?						Hort.	D		E		X						1955		1975					
	plants	Potentilla nepalensis Hooker						Rosaceae								Cas.						Hort.	D		AS-Te		X						2010		2010					
	plants	Potentilla norvegica L.						Rosaceae								Nat.						Grain, ore, etc	A		E AS-Te NAM		X	X	X				<1899		N					
	plants	Potentilla recta L. subsp. obscura (Willd.) Arcang.	Potentilla obscura Willd.					Rosaceae								Cas.?						Hort.	D		E AS-Te		X						2011		2014					
	plants	Potentilla recta L. subsp. recta						Rosaceae								Nat.						Hort.	D		E AF AS-Te		X	X	X				1824		N					
	plants	Potentilla rivalis Nutt. ex Torr. et A. Gray						Rosaceae								Nat.						Grain?	A		NAM		X						2001		N					
	plants	Potentilla x semiargentea Borbás (P. argentea L. x inclinata)						Rosaceae								Cas.						Hybridization	H		Hybr.		?	?	?				?		?					
	plants	Prunus cerasifera Ehrh.						Rosaceae								Nat.						Hort.	D		E AS-Te		X	X	X				1958		N					
	plants	Prunus cerasus L.						Rosaceae								Nat.						Hort.	D		?		X	X	X				<1850		N					
	plants	Prunus domestica L. subsp. domestica						Rosaceae								Cas.?						Hort.	D		AS-Te			X	X				?		?					
	plants	Prunus domestica L. subsp. instititia (L.) Bonnier et Layens						Rosaceae								Nat.?						Hort.	D		AS-Te			X					1943		N?					
	plants	Prunus laurocerasus L.						Rosaceae								Inv.						Hort.	D		E AS-Te		X	X	X				1994		N					
	plants	Prunus lusitanica L.						Rosaceae								Cas.						Hort.	D		E		X						2001		2014					
	plants	Prunus persica (L.) Batsch						Rosaceae								Cas.						Hort.	D		AS-Te		X	X					2004		2014					
	plants	Prunus serotina Ehrh.						Rosaceae								Inv.						Hort.	D		NAM		X	X	X				1904		N					
	plants	Prunus virginiana L.						Rosaceae								Cas.						Hort.	D		NAM		X						2001		2001					
	plants	Prunus x fruticans Weihe (P. domestica subsp. insititia x spinosa L.)						Rosaceae								Cas.?						Hort.	D		Hybr.		?	?	?				?		?					
	plants	Pyracantha coccinea Roem.						Rosaceae								Cas.						Hort.	D		E AS-Te		X	X					2001		Ann.					
	plants	Pyrus communis L. subsp. communis 						Rosaceae								Cas.						Hort.	D		E AS-Te		X	X	X				?		Ann.					
	plants	Rhodotypos scandens (Thunb.) Makino						Rosaceae								Cas.						Hort. 	D		AS-Te			X					1947		1947					
	plants	Rosa blanda Ait.						Rosaceae								Ext.						Hort. 	D		NAM		X	X					1861		1939					
	plants	Rosa chinensis group						Rosaceae								Cas.						Hort.	D		Cult.		X						2007		2007					
	plants	Rosa 'Dorothy Perkins'						Rosaceae								Cas.						Hort.	D		Cult.			X					2010		2010					
	plants	Rosa glauca Pourr.						Rosaceae								Cas.						Hort. 	D		E		X						1996		2014					
	plants	Rosa 'Hollandica'						Rosaceae								Cas.						Hort.	D		Cult.		X						2010		2015					
	plants	Rosa majalis J. Herrmann						Rosaceae								Ext.						Hort. 	D		E AS-Te		 	X					<1850		1920					
	plants	Rosa multiflora Thunb. ex Murray						Rosaceae								Nat.						Hort. 	D		AS-Te		X	X					1966		N					
	plants	Rosa pendulina L.						Rosaceae								Ext.						Hort. 	D		E		X	X					<1827		1911					
	plants	Rosa rugosa Thunb.						Rosaceae								Inv.						Hort. 	D		AS-Te		X	X	X				1934		N					
	plants	Rosa virginiana J. Herrmann						Rosaceae								Cas.						Hort. 	D		NAM		X						2002		2013					
	plants	Rubus armeniacus Focke						Rosaceae								Nat.						Hort. 	D		E AS-Te		X	X					2002		N					
	plants	Rubus cockburnianus Hemsl.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2011		2011					
	plants	Rubus laciniatus Willd.						Rosaceae								Nat.						Hort. 	D		E		X	X	X				1948		N					
	plants	Rubus odoratus L.						Rosaceae								Nat.?						Hort. 	D		NAM		X	X					1947		N?					
	plants	Rubus parviflorus Nutt.						Rosaceae								Cas.						Hort.	D		NAM		X						2011		2013					
	plants	Rubus phoenicolasius Maxim.						Rosaceae								Nat.						Hort. 	D		AS-Te		X	X	X				1950		N					
	plants	Rubus spectabilis Pursh						Rosaceae								Nat.						Hort. 	D		NAM		X		X				1941		N					
	plants	Rubus tricolor Focke						Rosaceae								Cas.						Hort. 	D		AS-Te		X						2002		2002					
	plants	Sanguisorba minor Scop. subsp. balearica (Bourgeau ex Nyman) Muñoz Garmendia et C. Navarro						Rosaceae								Cas.?						Hort.	D		E AF AS-Te		X	X	X				1824		2014					
	plants	Sorbaria kirilowii (Regel) Maxim.	S. arborea C.K. Schneider					Rosaceae								Cas.						Hort.	D		AS-Te		X						2013		2014					
	plants	Sorbaria sorbifolia (L.) A. Braun						Rosaceae								Nat.						Hort.	D		AS-Te		X	X	X				1973		N					
	plants	Sorbaria tomentosa (Lindl.) Rehd.						Rosaceae								Nat.						Hort.	D		AS-Te		X						2000		N					
	plants	Sorbus domestica L.						Rosaceae								Cas.						Hort.	D		E AF AS-Te			X					1873		1873					
	plants	Sorbus hybrida L.						Rosaceae								Cas.						Hort.	D		E		 	X					1961		1961					
	plants	Sorbus intermedia (Ehrh.) Pers.						Rosaceae								Cas.						Hort.	D		E		X	X	X				1934		2014					
	plants	Sorbus latifolia (Lam.) Pers.						Rosaceae								Cas.						Hort.	D		E			X					1986		1987					
	plants	Spiraea alba Du Roi						Rosaceae								Inv.						Hort.	D		NAM		X	X	X				1803		N					
	plants	Spiraea canescens D. Don						Rosaceae								Cas.						Hort.	D		AS-Te		X	 					2001		2009					
	plants	Spiraea chamaedryfolia L. subsp. ulmifolia (Scop.) J. Duvigneaud						Rosaceae								Nat.						Hort.	D		E AS-Te			X					1882		N					
	plants	Spiraea douglasii Hook.						Rosaceae								Inv.						Hort.	D		NAM		X	X	X				1885		N					
	plants	Spiraea hypericifolia L.						Rosaceae								Cas.						Hort.	D		E AS-Te			X					1885		1911					
	plants	Spiraea japonica L. f.						Rosaceae								Nat.						Hort.	D		AS-Te		X	X	X				1901		N					
	plants	Spiraea nipponica Maxim.						Rosaceae								Cas.						Hort.	D		AS-Te		X						2010		2010					
	plants	Spiraea tomentosa L.						Rosaceae								Inv.						Hort.	D		NAM		X						1870		N					
	plants	Spiraea x billardii Hérincq (S. alba x douglasii) 	Incl. S. x pseudosalicifolia Silverside					Rosaceae								Inv.						Hort.	D		Cult.		X	X	X				1895		N					
	plants	Spiraea x brachybotrys Lange (S. canescens x douglasii)						Rosaceae								Cas.						Hort.	D		Cult.			X					1947		1947					
	plants	Spiraea x macrothyrsa (Zabel) Dipp. (S. douglasii x latifolia Borkh.)						Rosaceae								Cas.?						Hort.	D		Cult.		X	X					1948		2014					
	plants	Spiraea x rosalba Dippel (S. alba x salicifolia L.)						Rosaceae								Nat.?						Hort.	D		Cult.		X	X					2003		N?					
	plants	Spiraea x vanhouttei (Briot) Carr. (S. cantoniensis Lour. x trilobata L.)						Rosaceae								Cas.						Hort.	D		Cult.			X					1959		1983					
	plants	Stranvaesia davidiana Decaisne	Photinia davidiana (Decaisne) Cardot					Rosaceae								Cas.						Hort.	A		AS-Te		X						2007		2014					
	plants	Asperula arvensis L.						Rubiaceae								Cas.						Grain, etc	A		E AF AS-Te		X	X					1812		2014					
	plants	Asperula laevigata L.						Rubiaceae								Cas.						?	A?		E AF AS-Te		X		X				1823		1854					
	plants	Asperula taurina L.						Rubiaceae								Ext.						Hort.	D		E AS-Te		X		X				1861		1924					
	plants	Asperula tinctoria L.						Rubiaceae								Cas.						Hort.?	D?		E		X	X					<1835		1922					
	plants	Crucianella angustifolia L.						Rubiaceae								Cas.						?	A		E AF AS-Te		X						<1837		<1837					
	plants	Galium divaricatum Pourr. ex Lam.						Rubiaceae								Cas.						?	A		E AS-Te		X						<1900		2008					
	plants	Galium murale (L.) All.						Rubiaceae								Cas.						Wool, urban weed	A		E AF AS-Te		X	X					1902		2015					
	plants	Galium parisiense L. var. leiocarpum Tausch						Rubiaceae								Nat.						Grain,etc	A		E AF AS-Te		X		X				<1850		N					
	plants	Galium parisiense L. var. parisiense						Rubiaceae								Cas.						Wool	A		E AF AS-Te			X					1904		1904					
	plants	Galium rubioides L.						Rubiaceae								Cas.						Hort.	D		E		?	?	?				<1900		<1900					
	plants	Galium tenuissimum Bieb.						Rubiaceae								Cas.						Wool,etc	A		E AS-Te		X	X					1906		1953					
	plants	Galium verrucosum Huds.						Rubiaceae								Cas.						Grain	A		E AF AS-Te			X					1904		1909					
	plants	Galium verum L. subsp. wirtgenii (F. W. Schultz) Oborný						Rubiaceae								Nat.?						Hort.	D		E		X						2007		Nat.?					
	plants	Phuopsis stylosa (Trin.) Benth. et Hook. f. ex B.D. Jackson						Rubiaceae								Cas.						Hort.	D		AS-Te		X	X					2000		2014					
	plants	Rubia tinctorum L.						Rubiaceae								Cas.						Hort. 	D		E AS-Te		X						<1850		<1850					
	plants	Citrus aurantium L.						Rutaceae								Cas.						Food refuse	D		AS-Tr			X					1949		1949					
	plants	Ptelea trifoliata L.						Rutaceae								Nat.						Hort.	D		NAM		X	X					1959		N					
	plants	Ruta graveolens L.						Rutaceae								Nat.						Hort.	D		E		X	X					1881		N					
	plants	Skimmia japonica Thunb.						Rutaceae								Cas.?						Hort.	D		AS-Te		X	X					2012		2015					
	plants	Populus alba L.						Salicaceae								Nat.						Hort.	D		E		X	X	X				1955?		N					
	plants	Populus balsamifera L.						Salicaceae								Cas.						Hort.	D		NAM		X		X				<1999		2006					
	plants	Populus deltoides Bartr. ex Marshall						Salicaceae								Cas.						Hort.	D		NAM		X						1996		1996					
	plants	Populus nigra L. var. italica Muenchh.						Salicaceae								Cas.						Hort.	D		Cult.		X						?		2005					
	plants	Populus trichocarpa Torr. et A. Gray ex Hook.						Salicaceae								Nat.						Hort.	D		NAM		X	X	X				1994		N					
	plants	Populus x canadensis Moench (P. deltoides Bartr. ex Marshall x nigra L.)						Salicaceae								Cas.						Hort.	D		Cult.		X	X					1973		2004					
	plants	Populus x canescens (Ait.) Smith						Salicaceae								Nat.						Hort.	D		E		X	X	X				?		N					
	plants	Populus x generosa A. Henry (P. deltoides Bartr. ex Marshall x trichocarpa)						Salicaceae								Cas.						Hort.	D		Hybr.		X						1996		1996					
	plants	"Populus x jackii Sargent ""Gileadensis"" (P. balsamifera x deltoides)"						Salicaceae								Nat.?						Hort.	D		NAM		X						2010		N?					
	plants	Salix acutifolia Willd.						Salicaceae								Cas.						Hort.	D		E AS-Te		X						1986		2013					
	plants	Salix babylonica L. var. pekinensis A. Henry						Salicaceae								Cas.						Hort.	D		AS-Te		X	X	X				?		2014					
	plants	Salix daphnoides Vill.						Salicaceae								Cas.						Hort.	D		E		X						?		2013					
	plants	Salix dasyclados Wimm.						Salicaceae								Nat.?						Hort.	D		E		X						?		N?					
	plants	Salix elaeagnos Scop. subsp. angustifolia (Cariot) Rech. f.						Salicaceae								Cas.						Hort.	D		E AF AS-Te		X	X					<1830		2014					
	plants	Salix eriocephala Michaux						Salicaceae								Cas.						Hort.	D		NAM		X						?		2013					
	plants	Salix irrorata Anderss.						Salicaceae								Cas.						Hort.	D		NAM		X						2002		2005					
	plants	Salix nigra Marsh.						Salicaceae								Cas.						Hort.	D		NAM		X						1958		1958					
	plants	Salix pentandra L.						Salicaceae								Cas.						Hort.	D		E AS-Te		X	X	X				<1835		2014					
	plants	Salix purpurea L. var. purpurea						Salicaceae								Cas.						Hort.	D		E AF AS-Te		X						?		?					
	plants	Salix udensis Trautv. et C.A. Mey.						Salicaceae								Cas.						Hort.	D		AS-Te		X						?		2013					
	plants	Salix x sepulcralis Simonk. nvar. chrysocoma (Dode) Meikle (S. alba L. x babylonica)						Salicaceae								Cas.						Hort.	D		Cult.		X		X				?		2014					
	plants	Azolla filiculoides Lam.						Salviniaceae								Inv.						Hort.?	D?		AM		X	X	X				1912		N					
	plants	Salvinia auriculata Aubl.	Incl. S. molesta Mitch.					Salviniaceae								Cas.						Hort.	D		SAM		X						1981		1991					
	plants	Salvinia natans (L.) All.						Salviniaceae								Ext.						Hort.	D		E AS 		X						<1835		1889					
	plants	Acer cappadocicum Gled.						Sapindaceae								Cas.						Hort.	D		AS-Te				X				1992		2010					
	plants	Acer cissifolium (Siebold & Zucc.) K. Koch						Sapindaceae								Cas.						Hort.	D		AS-Te		X						2014		2014					
	plants	Acer japonicum Thunb.						Sapindaceae								Cas.						Hort.	D		AS-Te		X	X					2010		2012					
	plants	Acer negundo L.						Sapindaceae								Inv.						Hort.	D		NAM		X	X	X				1955		N					
	plants	Acer palmatum Thunb.						Sapindaceae								Cas.						Hort.	D		AS-Te		X						2013		2013					
	plants	Acer rubrum L.						Sapindaceae								Cas.						Hort.	D		NAM		X						2008		2008					
	plants	Acer rufinerve Siebold et Zucc.						Sapindaceae								Inv.						Hort.	D		AS-Te		X	X	X				2006		N					
	plants	Acer saccharinum L.						Sapindaceae								Nat.?						Hort.	D		NAM		X	X					?		N?					
